jmscslgroup,	   can_to_ros,		67bc3d73970e4970485d6688efa44dbf74069739
jmscslgroup,       cbf,        49f281a3718c927b6e2624f0679854347c76105b
jmscslgroup,       velocity_controller,        3f8a36192d41b7d454e9f787ff61b99f287e3e0d
Jmscslgroup,	   setpointreader, 235c6863cdd2129bfa4374a64097328ef6eac5d3
